Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-nmdp.fhir.matchsync.json	34208	-	0	0	0	0	0	0	2	780	0	0	0	0	0	0	0	4	0	0	106	159	0	0	0	3	0	0
fsh-generated/resources/Bundle-BundleExample-Practitioner.json	8939	10	24	0	0	0	0	0	1	857	0	0	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-glstring-codesystem.json	474	7	0	0	1	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	24	11503	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-hla-genename-codesystem.json	6925	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	31	256	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-GenderIdentity-cs.json	743	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	84	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-abo-group-cs.json	753	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	54	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-nmdp-abo-rh-group-cs.json	1020	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	57	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-cmv-cs.json	751	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	52	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-disease-cs.json	8206	6	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	60	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-nmdp-diseasestage-cs.json	1023	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	57	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-ethnicity-cs.json	688	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	57	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-form117-cs.json	574	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	53	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-language-cs.json	1331	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	47	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-practitioner-role-cs.json	767	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	50	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-nmdp-preferred-product-cs.json	845	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	50	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-race-cs.json	4075	6	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	26	73	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-nmdp-rh-status-cs.json	599	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	56	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-nmdp-transplant-timeline-cs.json	1082	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	19	72	0	0	0	0	0	0
fsh-generated/resources/Condition-MSDiagnosisExample-AML.json	1023	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/Condition-MSDiagnosisExample-OND.json	617	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/Condition-a9e56f2a-0827-4efd-a773-ed48c6e2752c.json	1057	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-ABOGroup.json	791	5	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-ABORH.json	795	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-CMV.json	830	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-Form117Compliance.json	702	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-PatientHeight.json	904	6	0	0	1	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-PatientWeight.json	901	5	0	0	0	0	0	0	0	734	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-PreferredProduct.json	733	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-RhStatus.json	786	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/Observation-Example-MS-TransplantTimeline.json	758	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-A-Example.json	1384	5	0	0	0	0	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-B-Example.json	1390	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-C-Example.json	1387	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DPA1-Example.json	1402	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DPB1-Example.json	1405	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DQA1-Example.json	1405	5	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DQB1-Example.json	1405	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB1-Example.json	1405	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB3-Example.json	1384	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB4-Example.json	1384	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-DRB5-Example.json	1384	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HLA-Multilocus-Genotype-Example.json	2651	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0
fsh-generated/resources/Organization-TCExample.json	486	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0
fsh-generated/resources/Patient-3f7d88b1-3e39-4f52-bb9c-5d680b7166b3.json	2112	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientBirthSex.json	1827	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample.json	1711	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample2.json	833	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample3.json	835	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample4.json	1262	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0
fsh-generated/resources/Patient-MSPatientExample5.json	1211	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/Practitioner-26b2e265-9a7a-4e5e-b99d-bb301e8a3bfa.json	445	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-PhysicianExample.json	425	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-SearchCoordinatorExample.json	433	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0
fsh-generated/resources/Practitioner-fe6acf5d-ed53-4758-8d38-10d915c984af.json	445	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-8fd0ef20-d146-4fff-b2a8-1d607adf9802.json	717	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ReferringPhysicianRoleExample.json	662	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-SearchCoordinatorRoleExample.json	667	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-TCPhysicianRoleExample.json	656	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ad78058a-c0fe-4ea0-bc86-d2f3770a1944.json	714	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-f1942bac-b8b3-45a1-b1d0-6928326d03ce.json	716	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/Specimen-MSSpecimenExample.json	514	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hla-a.json	982	5	0	142	0	0	0	0	0	139	0	0	0	0	0	0	0	1	0	0	181	836	0	4	0	6	1	1
fsh-generated/resources/StructureDefinition-hla-b.json	982	5	0	24	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	182	497	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-c.json	982	5	0	24	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	143	326	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-hla-dpa1.json	997	5	0	31	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	143	360	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-dpb1.json	997	5	0	29	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	144	421	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-hla-dqa1.json	997	5	0	21	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	141	359	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hla-dqb1.json	997	5	0	22	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	148	360	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-drb1.json	997	5	0	20	1	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	143	438	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-drb3.json	997	5	0	19	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	145	387	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-hla-drb4.json	997	5	0	19	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	149	315	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hla-drb5.json	997	6	0	19	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	142	313	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-hla-genotype.json	4713	5	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	165	470	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ms-abogroup-observation.json	3126	5	0	22	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	102	3040	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-aborhgroup-observation.json	3140	5	0	22	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	98	790	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ms-bundle-hla-multilocus.json	1345	5	0	298	1	0	0	0	0	43	0	0	0	0	0	0	0	3	0	0	447	757	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-ms-bundle-hla-separate.json	7059	6	0	83	0	0	0	0	0	60	0	0	1	0	0	0	0	3	0	0	701	1138	0	0	0	34	1	2
fsh-generated/resources/StructureDefinition-ms-bundle.json	11618	6	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	3	0	0	462	591	0	0	0	22	0	2
fsh-generated/resources/StructureDefinition-ms-cmvgroup-observation.json	3170	5	0	12	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	100	507	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-form117-observation.json	3451	6	0	13	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	102	151	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-height-observation.json	1794	5	0	15	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	114	218	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ms-preferred-product-observation.json	3020	4	0	13	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	98	136	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-rhstatus-observation.json	3114	5	0	15	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	101	496	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-transplant-timeline-observation.json	3029	6	0	11	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	100	155	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-weight-observation.json	1794	5	0	24	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	113	279	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-msdiagnosis.json	4069	5	0	11	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	95	586	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-mspatient.json	3597	6	0	12	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	123	218	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-msspecimen.json	1922	5	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	83	130	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner-role.json	2174	5	0	9	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	69	102	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner.json	1933	5	0	9	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	71	113	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-number-of-remissions.json	1331	5	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	28	44	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-transplantcenter.json	1627	5	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	62	103	0	0	0	3	0	0
fsh-generated/resources/ValueSet-hla-geneid-valueset.json	404	5	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	18	194	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd10-gvhd-codes.json	534	4	0	0	0	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	18	3039	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-codes.json	1210	6	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	18	472	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-rh-codes.json	1570	5	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	22	454	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-cmv-codes.json	1248	4	0	0	0	0	0	0	0	816	0	0	0	0	0	0	0	0	0	0	20	427	0	0	0	1	0	0
fsh-generated/resources/ValueSet-loinc-posneg-codes.json	1029	5	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	21	457	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-form117-codes.json	432	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	73	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-GenderIdentity-codes.json	465	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	72	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-codes.json	417	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	70	0	0	0	1	0	0
fsh-generated/resources/ValueSet-nmdp-abo-rh-codes.json	430	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	83	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-cmv-codes.json	396	6	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	17	68	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-disease-codes.json	414	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	346	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-diseasestage-codes.json	445	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	70	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-ethnicity-codes.json	434	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	58	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-language-codes.json	423	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	149	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-practitioner-role-vs.json	467	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	65	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-preferred-product-codes.json	472	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	59	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-race-codes.json	404	5	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	157	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-rh-status-codes.json	434	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	54	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-transplant-timeline-codes.json	484	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	66	0	0	0	0	0	0
